Liam reddened a pdjporsukujytztwepelmsrrxt .	redden . agent ( x _ 1 , Liam ) AND redden . theme ( x _ 1 , x _ 3 ) AND pdjporsukujytztwepelmsrrxt ( x _ 3 )	exposure_example_obj_common
Emma oymissttilzmbmwusijerzrlugow the student .	* student ( x _ 3 ) ; avqcnlqcieuzfraxxvmltnmvjjswr . agent ( x _ 1 , Emma ) AND avqcnlqcieuzfraxxvmltnmvjjswr . theme ( x _ 1 , x _ 3 )	exposure_example_active
The rmptwfybkolfgpytmytsrkaqkxvql floated .	* rmptwfybkolfgpytmytsrkaqkxvql ( x _ 1 ) ; float . theme ( x _ 2 , x _ 1 )	exposure_example_unacc_subj
raohrreinnequrmxhrb painted a donut in the shoe .	* shoe ( x _ 6 ) ; paint . agent ( x _ 1 , raohrreinnequrmxhrb ) AND paint . theme ( x _ 1 , x _ 3 ) AND donut ( x _ 3 ) AND donut . nmod . in ( x _ 3 , x _ 6 )	exposure_example_subj_proper
A sandwich was ouerlymzwaelydwubtwjocd .	sandwich ( x _ 1 ) AND znzfjdbmkofbbbdgvg . theme ( x _ 3 , x _ 1 )	exposure_example_passive
Emma fmvycpxmrfvldgb Ella a cake .	cfijscqvnuefunzzncymufxqn . agent ( x _ 1 , Emma ) AND cfijscqvnuefunzzncymufxqn . recipient ( x _ 1 , Ella ) AND cfijscqvnuefunzzncymufxqn . theme ( x _ 1 , x _ 4 ) AND cake ( x _ 4 )	exposure_example_do_dative
bawtukbhlbsfovjjpvcgpqvbt	LAMBDA a . LAMBDA e . bawtukbhlbsfovjjpvcgpqvbt . agent ( e , a )	primitive
A boy painted a pdjporsukujytztwepelmsrrxt .	boy ( x _ 1 ) AND paint . agent ( x _ 2 , x _ 1 ) AND paint . theme ( x _ 2 , x _ 4 ) AND pdjporsukujytztwepelmsrrxt ( x _ 4 )	exposure_example_obj_common
The creature grew lvuntmgqympvfkmfiqtkfuaahuqi .	* creature ( x _ 1 ) ; grow . agent ( x _ 2 , x _ 1 ) AND grow . theme ( x _ 2 , lvuntmgqympvfkmfiqtkfuaahuqi )	exposure_example_obj_proper
Ethan oymissttilzmbmwusijerzrlugow a shirt .	avqcnlqcieuzfraxxvmltnmvjjswr . agent ( x _ 1 , Ethan ) AND avqcnlqcieuzfraxxvmltnmvjjswr . theme ( x _ 1 , x _ 3 ) AND shirt ( x _ 3 )	exposure_example_active
A pickle was ouerlymzwaelydwubtwjocd .	pickle ( x _ 1 ) AND znzfjdbmkofbbbdgvg . theme ( x _ 3 , x _ 1 )	exposure_example_passive
Ellie glpsjpimzeljulgqfnyxkquu a donut on a bed in a bucket to the girl .	* girl ( x _ 12 ) ; ocrxeagvbqmqhoho . agent ( x _ 1 , Ellie ) AND ocrxeagvbqmqhoho . theme ( x _ 1 , x _ 3 ) AND ocrxeagvbqmqhoho . recipient ( x _ 1 , x _ 12 ) AND donut ( x _ 3 ) AND donut . nmod . on ( x _ 3 , x _ 6 ) AND bed ( x _ 6 ) AND bed . nmod . in ( x _ 6 , x _ 9 ) AND bucket ( x _ 9 )	exposure_example_pp_dative
A rkijtgjqamjtwsmcbi tossed a gumball beside the tree .	* tree ( x _ 7 ) ; rkijtgjqamjtwsmcbi ( x _ 1 ) AND toss . agent ( x _ 2 , x _ 1 ) AND toss . theme ( x _ 2 , x _ 4 ) AND gumball ( x _ 4 ) AND gumball . nmod . beside ( x _ 4 , x _ 7 )	exposure_example_subj_common
raohrreinnequrmxhrb painted Ava .	paint . agent ( x _ 1 , raohrreinnequrmxhrb ) AND paint . theme ( x _ 1 , Ava )	exposure_example_subj_proper
A hat was ouerlymzwaelydwubtwjocd .	hat ( x _ 1 ) AND znzfjdbmkofbbbdgvg . theme ( x _ 3 , x _ 1 )	exposure_example_passive
raohrreinnequrmxhrb longed to walk .	long . agent ( x _ 1 , raohrreinnequrmxhrb ) AND long . xcomp ( x _ 1 , x _ 3 ) AND walk . agent ( x _ 3 , raohrreinnequrmxhrb )	exposure_example_subj_proper
Mia xmkuczajfqqqryleiaiafrvmtexem .	ffdqrmojcbtjnuxtemzwtzd . agent ( x _ 1 , Mia )	exposure_example_obj_omitted_transitive
amufsfdppilmrrwswrdyb	amufsfdppilmrrwswrdyb	primitive
The boy glpsjpimzeljulgqfnyxkquu a sweetcorn in a house in a vessel to the dog .	* boy ( x _ 1 ) ; * dog ( x _ 13 ) ; ocrxeagvbqmqhoho . agent ( x _ 2 , x _ 1 ) AND ocrxeagvbqmqhoho . theme ( x _ 2 , x _ 4 ) AND ocrxeagvbqmqhoho . recipient ( x _ 2 , x _ 13 ) AND sweetcorn ( x _ 4 ) AND sweetcorn . nmod . in ( x _ 4 , x _ 7 ) AND house ( x _ 7 ) AND house . nmod . in ( x _ 7 , x _ 10 ) AND vessel ( x _ 10 )	exposure_example_pp_dative
A visitor liked that the rmptwfybkolfgpytmytsrkaqkxvql rolled .	* rmptwfybkolfgpytmytsrkaqkxvql ( x _ 5 ) ; visitor ( x _ 1 ) AND like . agent ( x _ 2 , x _ 1 ) AND like . ccomp ( x _ 2 , x _ 6 ) AND roll . theme ( x _ 6 , x _ 5 )	exposure_example_unacc_subj
Abigail xmkuczajfqqqryleiaiafrvmtexem .	ffdqrmojcbtjnuxtemzwtzd . agent ( x _ 1 , Abigail )	exposure_example_obj_omitted_transitive
A president floated lvuntmgqympvfkmfiqtkfuaahuqi .	president ( x _ 1 ) AND float . agent ( x _ 2 , x _ 1 ) AND float . theme ( x _ 2 , lvuntmgqympvfkmfiqtkfuaahuqi )	exposure_example_obj_proper
The girl glpsjpimzeljulgqfnyxkquu a donut beside a table to Daniel .	* girl ( x _ 1 ) ; ocrxeagvbqmqhoho . agent ( x _ 2 , x _ 1 ) AND ocrxeagvbqmqhoho . theme ( x _ 2 , x _ 4 ) AND ocrxeagvbqmqhoho . recipient ( x _ 2 , Daniel ) AND donut ( x _ 4 ) AND donut . nmod . beside ( x _ 4 , x _ 7 ) AND table ( x _ 7 )	exposure_example_pp_dative
A dog liked a pdjporsukujytztwepelmsrrxt beside the table .	* table ( x _ 7 ) ; dog ( x _ 1 ) AND like . agent ( x _ 2 , x _ 1 ) AND like . theme ( x _ 2 , x _ 4 ) AND pdjporsukujytztwepelmsrrxt ( x _ 4 ) AND pdjporsukujytztwepelmsrrxt . nmod . beside ( x _ 4 , x _ 7 )	exposure_example_obj_common
amufsfdppilmrrwswrdyb	amufsfdppilmrrwswrdyb	primitive
Aiden frczjmrzxukbcfjhdscsbb .	nrkaimtslyuywwjqnlkazsw . theme ( x _ 1 , Aiden )	exposure_example_unacc
bawtukbhlbsfovjjpvcgpqvbt	LAMBDA a . LAMBDA e . bawtukbhlbsfovjjpvcgpqvbt . agent ( e , a )	primitive
Liam liked that a rmptwfybkolfgpytmytsrkaqkxvql burned .	like . agent ( x _ 1 , Liam ) AND like . ccomp ( x _ 1 , x _ 5 ) AND rmptwfybkolfgpytmytsrkaqkxvql ( x _ 4 ) AND burn . theme ( x _ 5 , x _ 4 )	exposure_example_unacc_subj
The rkijtgjqamjtwsmcbi needed to smirk .	* rkijtgjqamjtwsmcbi ( x _ 1 ) ; need . agent ( x _ 2 , x _ 1 ) AND need . xcomp ( x _ 2 , x _ 4 ) AND smirk . agent ( x _ 4 , x _ 1 )	exposure_example_subj_common
Emma lended Victoria lvuntmgqympvfkmfiqtkfuaahuqi .	lend . agent ( x _ 1 , Emma ) AND lend . recipient ( x _ 1 , Victoria ) AND lend . theme ( x _ 1 , lvuntmgqympvfkmfiqtkfuaahuqi )	exposure_example_obj_proper
bawtukbhlbsfovjjpvcgpqvbt	LAMBDA a . LAMBDA e . bawtukbhlbsfovjjpvcgpqvbt . agent ( e , a )	primitive
The rkijtgjqamjtwsmcbi lended the sailor the cake .	* rkijtgjqamjtwsmcbi ( x _ 1 ) ; * sailor ( x _ 4 ) ; * cake ( x _ 6 ) ; lend . agent ( x _ 2 , x _ 1 ) AND lend . recipient ( x _ 2 , x _ 4 ) AND lend . theme ( x _ 2 , x _ 6 )	exposure_example_subj_common
Lucas thought that a rmptwfybkolfgpytmytsrkaqkxvql burned .	think . agent ( x _ 1 , Lucas ) AND think . ccomp ( x _ 1 , x _ 5 ) AND rmptwfybkolfgpytmytsrkaqkxvql ( x _ 4 ) AND burn . theme ( x _ 5 , x _ 4 )	exposure_example_unacc_subj
amufsfdppilmrrwswrdyb	amufsfdppilmrrwswrdyb	primitive
amufsfdppilmrrwswrdyb	amufsfdppilmrrwswrdyb	primitive
bawtukbhlbsfovjjpvcgpqvbt	LAMBDA a . LAMBDA e . bawtukbhlbsfovjjpvcgpqvbt . agent ( e , a )	primitive
A cat imagined that the rkijtgjqamjtwsmcbi tried to cook .	* rkijtgjqamjtwsmcbi ( x _ 5 ) ; cat ( x _ 1 ) AND imagine . agent ( x _ 2 , x _ 1 ) AND imagine . ccomp ( x _ 2 , x _ 6 ) AND try . agent ( x _ 6 , x _ 5 ) AND try . xcomp ( x _ 6 , x _ 8 ) AND cook . agent ( x _ 8 , x _ 5 )	exposure_example_subj_common
Liam glpsjpimzeljulgqfnyxkquu the cake to Ava .	* cake ( x _ 3 ) ; ocrxeagvbqmqhoho . agent ( x _ 1 , Liam ) AND ocrxeagvbqmqhoho . theme ( x _ 1 , x _ 3 ) AND ocrxeagvbqmqhoho . recipient ( x _ 1 , Ava )	exposure_example_pp_dative
amufsfdppilmrrwswrdyb	amufsfdppilmrrwswrdyb	primitive
cfccgrhfummzuamqujztohwi	LAMBDA a . cfccgrhfummzuamqujztohwi ( a )	primitive
Elizabeth cleaned the pdjporsukujytztwepelmsrrxt .	* pdjporsukujytztwepelmsrrxt ( x _ 3 ) ; clean . agent ( x _ 1 , Elizabeth ) AND clean . theme ( x _ 1 , x _ 3 )	exposure_example_obj_common
A scarf frczjmrzxukbcfjhdscsbb .	scarf ( x _ 1 ) AND nrkaimtslyuywwjqnlkazsw . theme ( x _ 2 , x _ 1 )	exposure_example_unacc
The bee glpsjpimzeljulgqfnyxkquu the cookie in the house to the girl .	* bee ( x _ 1 ) ; * cookie ( x _ 4 ) ; * house ( x _ 7 ) ; * girl ( x _ 10 ) ; ocrxeagvbqmqhoho . agent ( x _ 2 , x _ 1 ) AND ocrxeagvbqmqhoho . theme ( x _ 2 , x _ 4 ) AND ocrxeagvbqmqhoho . recipient ( x _ 2 , x _ 10 ) AND cookie . nmod . in ( x _ 4 , x _ 7 )	exposure_example_pp_dative
Emma said that a rmptwfybkolfgpytmytsrkaqkxvql broke .	say . agent ( x _ 1 , Emma ) AND say . ccomp ( x _ 1 , x _ 5 ) AND rmptwfybkolfgpytmytsrkaqkxvql ( x _ 4 ) AND break . theme ( x _ 5 , x _ 4 )	exposure_example_unacc_subj
Ava oymissttilzmbmwusijerzrlugow the girl on the stage .	* girl ( x _ 3 ) ; * stage ( x _ 6 ) ; avqcnlqcieuzfraxxvmltnmvjjswr . agent ( x _ 1 , Ava ) AND avqcnlqcieuzfraxxvmltnmvjjswr . theme ( x _ 1 , x _ 3 ) AND girl . nmod . on ( x _ 3 , x _ 6 )	exposure_example_active
Emma said that the pickle frczjmrzxukbcfjhdscsbb .	* pickle ( x _ 4 ) ; say . agent ( x _ 1 , Emma ) AND say . ccomp ( x _ 1 , x _ 5 ) AND nrkaimtslyuywwjqnlkazsw . theme ( x _ 5 , x _ 4 )	exposure_example_unacc
bawtukbhlbsfovjjpvcgpqvbt	LAMBDA a . LAMBDA e . bawtukbhlbsfovjjpvcgpqvbt . agent ( e , a )	primitive
James gave Violet the pdjporsukujytztwepelmsrrxt .	* pdjporsukujytztwepelmsrrxt ( x _ 4 ) ; give . agent ( x _ 1 , James ) AND give . recipient ( x _ 1 , Violet ) AND give . theme ( x _ 1 , x _ 4 )	exposure_example_obj_common
A girl painted the pdjporsukujytztwepelmsrrxt in a casket .	* pdjporsukujytztwepelmsrrxt ( x _ 4 ) ; girl ( x _ 1 ) AND paint . agent ( x _ 2 , x _ 1 ) AND paint . theme ( x _ 2 , x _ 4 ) AND pdjporsukujytztwepelmsrrxt . nmod . in ( x _ 4 , x _ 7 ) AND casket ( x _ 7 )	exposure_example_obj_common
cfccgrhfummzuamqujztohwi	LAMBDA a . cfccgrhfummzuamqujztohwi ( a )	primitive
cfccgrhfummzuamqujztohwi	LAMBDA a . cfccgrhfummzuamqujztohwi ( a )	primitive
The prisoner fmvycpxmrfvldgb the cat a cake .	* prisoner ( x _ 1 ) ; * cat ( x _ 4 ) ; cfijscqvnuefunzzncymufxqn . agent ( x _ 2 , x _ 1 ) AND cfijscqvnuefunzzncymufxqn . recipient ( x _ 2 , x _ 4 ) AND cfijscqvnuefunzzncymufxqn . theme ( x _ 2 , x _ 6 ) AND cake ( x _ 6 )	exposure_example_do_dative
raohrreinnequrmxhrb ate a cookie .	eat . agent ( x _ 1 , raohrreinnequrmxhrb ) AND eat . theme ( x _ 1 , x _ 3 ) AND cookie ( x _ 3 )	exposure_example_subj_proper
cfccgrhfummzuamqujztohwi	LAMBDA a . cfccgrhfummzuamqujztohwi ( a )	primitive
The deyitigmwxylfrntame helped the dog .	* deyitigmwxylfrntame ( x _ 1 ) ; * dog ( x _ 4 ) ; help . agent ( x _ 2 , x _ 1 ) AND help . theme ( x _ 2 , x _ 4 )	exposure_example_transitive_subj
Emma declared that a rkijtgjqamjtwsmcbi slept .	declare . agent ( x _ 1 , Emma ) AND declare . ccomp ( x _ 1 , x _ 5 ) AND rkijtgjqamjtwsmcbi ( x _ 4 ) AND sleep . agent ( x _ 5 , x _ 4 )	exposure_example_subj_common
Emma said that the teacher noticed that the rkijtgjqamjtwsmcbi liked a rose in the cup .	* teacher ( x _ 4 ) ; * rkijtgjqamjtwsmcbi ( x _ 8 ) ; * cup ( x _ 14 ) ; say . agent ( x _ 1 , Emma ) AND say . ccomp ( x _ 1 , x _ 5 ) AND notice . agent ( x _ 5 , x _ 4 ) AND notice . ccomp ( x _ 5 , x _ 9 ) AND like . agent ( x _ 9 , x _ 8 ) AND like . theme ( x _ 9 , x _ 11 ) AND rose ( x _ 11 ) AND rose . nmod . in ( x _ 11 , x _ 14 )	exposure_example_subj_common
The baby split lvuntmgqympvfkmfiqtkfuaahuqi .	* baby ( x _ 1 ) ; split . agent ( x _ 2 , x _ 1 ) AND split . theme ( x _ 2 , lvuntmgqympvfkmfiqtkfuaahuqi )	exposure_example_obj_proper
amufsfdppilmrrwswrdyb	amufsfdppilmrrwswrdyb	primitive
A hen mailed the president lvuntmgqympvfkmfiqtkfuaahuqi .	* president ( x _ 4 ) ; hen ( x _ 1 ) AND mail . agent ( x _ 2 , x _ 1 ) AND mail . recipient ( x _ 2 , x _ 4 ) AND mail . theme ( x _ 2 , lvuntmgqympvfkmfiqtkfuaahuqi )	exposure_example_obj_proper
The deyitigmwxylfrntame liked the cake in the garden .	* deyitigmwxylfrntame ( x _ 1 ) ; * cake ( x _ 4 ) ; * garden ( x _ 7 ) ; like . agent ( x _ 2 , x _ 1 ) AND like . theme ( x _ 2 , x _ 4 ) AND cake . nmod . in ( x _ 4 , x _ 7 )	exposure_example_transitive_subj
amufsfdppilmrrwswrdyb	amufsfdppilmrrwswrdyb	primitive
Jacob liked that Emma gave the lamb lvuntmgqympvfkmfiqtkfuaahuqi .	* lamb ( x _ 6 ) ; like . agent ( x _ 1 , Jacob ) AND like . ccomp ( x _ 1 , x _ 4 ) AND give . agent ( x _ 4 , Emma ) AND give . recipient ( x _ 4 , x _ 6 ) AND give . theme ( x _ 4 , lvuntmgqympvfkmfiqtkfuaahuqi )	exposure_example_obj_proper
The deyitigmwxylfrntame respected the sandwich .	* deyitigmwxylfrntame ( x _ 1 ) ; * sandwich ( x _ 4 ) ; respect . agent ( x _ 2 , x _ 1 ) AND respect . theme ( x _ 2 , x _ 4 )	exposure_example_transitive_subj
The boy oymissttilzmbmwusijerzrlugow a child .	* boy ( x _ 1 ) ; avqcnlqcieuzfraxxvmltnmvjjswr . agent ( x _ 2 , x _ 1 ) AND avqcnlqcieuzfraxxvmltnmvjjswr . theme ( x _ 2 , x _ 4 ) AND child ( x _ 4 )	exposure_example_active
The prince xmkuczajfqqqryleiaiafrvmtexem .	* prince ( x _ 1 ) ; ffdqrmojcbtjnuxtemzwtzd . agent ( x _ 2 , x _ 1 )	exposure_example_obj_omitted_transitive
Violet xmkuczajfqqqryleiaiafrvmtexem .	ffdqrmojcbtjnuxtemzwtzd . agent ( x _ 1 , Violet )	exposure_example_obj_omitted_transitive
Ava said that Bella fmvycpxmrfvldgb the chief the cookie in the house .	* chief ( x _ 6 ) ; * cookie ( x _ 8 ) ; * house ( x _ 11 ) ; say . agent ( x _ 1 , Ava ) AND say . ccomp ( x _ 1 , x _ 4 ) AND cfijscqvnuefunzzncymufxqn . agent ( x _ 4 , Bella ) AND cfijscqvnuefunzzncymufxqn . recipient ( x _ 4 , x _ 6 ) AND cfijscqvnuefunzzncymufxqn . theme ( x _ 4 , x _ 8 ) AND cookie . nmod . in ( x _ 8 , x _ 11 )	exposure_example_do_dative
The rkijtgjqamjtwsmcbi rolled a president .	* rkijtgjqamjtwsmcbi ( x _ 1 ) ; roll . agent ( x _ 2 , x _ 1 ) AND roll . theme ( x _ 2 , x _ 4 ) AND president ( x _ 4 )	exposure_example_subj_common
A rmptwfybkolfgpytmytsrkaqkxvql decomposed .	rmptwfybkolfgpytmytsrkaqkxvql ( x _ 1 ) AND decompose . theme ( x _ 2 , x _ 1 )	exposure_example_unacc_subj
bawtukbhlbsfovjjpvcgpqvbt	LAMBDA a . LAMBDA e . bawtukbhlbsfovjjpvcgpqvbt . agent ( e , a )	primitive
A strawberry was ouerlymzwaelydwubtwjocd .	strawberry ( x _ 1 ) AND znzfjdbmkofbbbdgvg . theme ( x _ 3 , x _ 1 )	exposure_example_passive
Liam fmvycpxmrfvldgb a cat a cake .	cfijscqvnuefunzzncymufxqn . agent ( x _ 1 , Liam ) AND cfijscqvnuefunzzncymufxqn . recipient ( x _ 1 , x _ 3 ) AND cfijscqvnuefunzzncymufxqn . theme ( x _ 1 , x _ 5 ) AND cat ( x _ 3 ) AND cake ( x _ 5 )	exposure_example_do_dative
A girl oymissttilzmbmwusijerzrlugow a fish .	girl ( x _ 1 ) AND avqcnlqcieuzfraxxvmltnmvjjswr . agent ( x _ 2 , x _ 1 ) AND avqcnlqcieuzfraxxvmltnmvjjswr . theme ( x _ 2 , x _ 4 ) AND fish ( x _ 4 )	exposure_example_active
cfccgrhfummzuamqujztohwi	LAMBDA a . cfccgrhfummzuamqujztohwi ( a )	primitive
A rkijtgjqamjtwsmcbi discovered the cake .	* cake ( x _ 4 ) ; rkijtgjqamjtwsmcbi ( x _ 1 ) AND discover . agent ( x _ 2 , x _ 1 ) AND discover . theme ( x _ 2 , x _ 4 )	exposure_example_subj_common
The boy painted a pdjporsukujytztwepelmsrrxt in a condo .	* boy ( x _ 1 ) ; paint . agent ( x _ 2 , x _ 1 ) AND paint . theme ( x _ 2 , x _ 4 ) AND pdjporsukujytztwepelmsrrxt ( x _ 4 ) AND pdjporsukujytztwepelmsrrxt . nmod . in ( x _ 4 , x _ 7 ) AND condo ( x _ 7 )	exposure_example_obj_common
A rmptwfybkolfgpytmytsrkaqkxvql inflated .	rmptwfybkolfgpytmytsrkaqkxvql ( x _ 1 ) AND inflate . theme ( x _ 2 , x _ 1 )	exposure_example_unacc_subj
amufsfdppilmrrwswrdyb	amufsfdppilmrrwswrdyb	primitive
A soap frczjmrzxukbcfjhdscsbb .	soap ( x _ 1 ) AND nrkaimtslyuywwjqnlkazsw . theme ( x _ 2 , x _ 1 )	exposure_example_unacc
The deyitigmwxylfrntame helped the passenger on the sofa .	* deyitigmwxylfrntame ( x _ 1 ) ; * passenger ( x _ 4 ) ; * sofa ( x _ 7 ) ; help . agent ( x _ 2 , x _ 1 ) AND help . theme ( x _ 2 , x _ 4 ) AND passenger . nmod . on ( x _ 4 , x _ 7 )	exposure_example_transitive_subj
A teacher oymissttilzmbmwusijerzrlugow a cat in a bottle .	teacher ( x _ 1 ) AND avqcnlqcieuzfraxxvmltnmvjjswr . agent ( x _ 2 , x _ 1 ) AND avqcnlqcieuzfraxxvmltnmvjjswr . theme ( x _ 2 , x _ 4 ) AND cat ( x _ 4 ) AND cat . nmod . in ( x _ 4 , x _ 7 ) AND bottle ( x _ 7 )	exposure_example_active
A writer oymissttilzmbmwusijerzrlugow the donut .	* donut ( x _ 4 ) ; writer ( x _ 1 ) AND avqcnlqcieuzfraxxvmltnmvjjswr . agent ( x _ 2 , x _ 1 ) AND avqcnlqcieuzfraxxvmltnmvjjswr . theme ( x _ 2 , x _ 4 )	exposure_example_active
bawtukbhlbsfovjjpvcgpqvbt	LAMBDA a . LAMBDA e . bawtukbhlbsfovjjpvcgpqvbt . agent ( e , a )	primitive
raohrreinnequrmxhrb ate Penelope .	eat . agent ( x _ 1 , raohrreinnequrmxhrb ) AND eat . theme ( x _ 1 , Penelope )	exposure_example_subj_proper
The cat oymissttilzmbmwusijerzrlugow a shell in the storage .	* cat ( x _ 1 ) ; * storage ( x _ 7 ) ; avqcnlqcieuzfraxxvmltnmvjjswr . agent ( x _ 2 , x _ 1 ) AND avqcnlqcieuzfraxxvmltnmvjjswr . theme ( x _ 2 , x _ 4 ) AND shell ( x _ 4 ) AND shell . nmod . in ( x _ 4 , x _ 7 )	exposure_example_active
A deyitigmwxylfrntame missed the bottle on the table .	* bottle ( x _ 4 ) ; * table ( x _ 7 ) ; deyitigmwxylfrntame ( x _ 1 ) AND miss . agent ( x _ 2 , x _ 1 ) AND miss . theme ( x _ 2 , x _ 4 ) AND bottle . nmod . on ( x _ 4 , x _ 7 )	exposure_example_transitive_subj
A pen was ouerlymzwaelydwubtwjocd .	pen ( x _ 1 ) AND znzfjdbmkofbbbdgvg . theme ( x _ 3 , x _ 1 )	exposure_example_passive
raohrreinnequrmxhrb ate a drink .	eat . agent ( x _ 1 , raohrreinnequrmxhrb ) AND eat . theme ( x _ 1 , x _ 3 ) AND drink ( x _ 3 )	exposure_example_subj_proper
A leaf was ouerlymzwaelydwubtwjocd .	leaf ( x _ 1 ) AND znzfjdbmkofbbbdgvg . theme ( x _ 3 , x _ 1 )	exposure_example_passive
The rkijtgjqamjtwsmcbi gave the hat to a girl .	* rkijtgjqamjtwsmcbi ( x _ 1 ) ; * hat ( x _ 4 ) ; give . agent ( x _ 2 , x _ 1 ) AND give . theme ( x _ 2 , x _ 4 ) AND give . recipient ( x _ 2 , x _ 7 ) AND girl ( x _ 7 )	exposure_example_subj_common
