A baby lended the xuduwitawohasijuq to the dog .	* xuduwitawohasijuq ( x _ 4 ) ; * dog ( x _ 7 ) ; baby ( x _ 1 ) AND lend . agent ( x _ 2 , x _ 1 ) AND lend . theme ( x _ 2 , x _ 4 ) AND lend . recipient ( x _ 2 , x _ 7 )	exposure_example_obj_common
A monkey puzohenamimohuxoxedodi .	monkey ( x _ 1 ) AND qujugayisuruqabe . agent ( x _ 2 , x _ 1 )	exposure_example_obj_omitted_transitive
The boy appreciated that a tayutenotipevobe floated .	* boy ( x _ 1 ) ; appreciate . agent ( x _ 2 , x _ 1 ) AND appreciate . ccomp ( x _ 2 , x _ 6 ) AND tayutenotipevobe ( x _ 5 ) AND float . theme ( x _ 6 , x _ 5 )	exposure_example_unacc_subj
A book pehotilazotidicivagudaxexomem .	book ( x _ 1 ) AND cunesexozeciqitomojeba . theme ( x _ 2 , x _ 1 )	exposure_example_unacc
The girl bedelasuxumecupem Penelope a cake in a box .	* girl ( x _ 1 ) ; xonezopirukupusuzageberis . agent ( x _ 2 , x _ 1 ) AND xonezopirukupusuzageberis . recipient ( x _ 2 , Penelope ) AND xonezopirukupusuzageberis . theme ( x _ 2 , x _ 5 ) AND cake ( x _ 5 ) AND cake . nmod . in ( x _ 5 , x _ 8 ) AND box ( x _ 8 )	exposure_example_do_dative
The cat wished that the tayutenotipevobe rolled .	* cat ( x _ 1 ) ; * tayutenotipevobe ( x _ 5 ) ; wish . agent ( x _ 2 , x _ 1 ) AND wish . ccomp ( x _ 2 , x _ 6 ) AND roll . theme ( x _ 6 , x _ 5 )	exposure_example_unacc_subj
Liam reddened a xuduwitawohasijuq .	redden . agent ( x _ 1 , Liam ) AND redden . theme ( x _ 1 , x _ 3 ) AND xuduwitawohasijuq ( x _ 3 )	exposure_example_obj_common
Emma tekedumowizuvalamedoxabos the student .	* student ( x _ 3 ) ; ramohazemoqemaquseyeg . agent ( x _ 1 , Emma ) AND ramohazemoqemaquseyeg . theme ( x _ 1 , x _ 3 )	exposure_example_active
The tayutenotipevobe floated .	* tayutenotipevobe ( x _ 1 ) ; float . theme ( x _ 2 , x _ 1 )	exposure_example_unacc_subj
qetawowimefefuxa painted a donut in the shoe .	* shoe ( x _ 6 ) ; paint . agent ( x _ 1 , qetawowimefefuxa ) AND paint . theme ( x _ 1 , x _ 3 ) AND donut ( x _ 3 ) AND donut . nmod . in ( x _ 3 , x _ 6 )	exposure_example_subj_proper
A sandwich was gaxarowaxehosanawupifuwena .	sandwich ( x _ 1 ) AND gazekimewudacucoxiquv . theme ( x _ 3 , x _ 1 )	exposure_example_passive
Emma bedelasuxumecupem Ella a cake .	xonezopirukupusuzageberis . agent ( x _ 1 , Emma ) AND xonezopirukupusuzageberis . recipient ( x _ 1 , Ella ) AND xonezopirukupusuzageberis . theme ( x _ 1 , x _ 4 ) AND cake ( x _ 4 )	exposure_example_do_dative
zuhoquqasopalewoto	LAMBDA a . LAMBDA e . zuhoquqasopalewoto . agent ( e , a )	primitive
A boy painted a xuduwitawohasijuq .	boy ( x _ 1 ) AND paint . agent ( x _ 2 , x _ 1 ) AND paint . theme ( x _ 2 , x _ 4 ) AND xuduwitawohasijuq ( x _ 4 )	exposure_example_obj_common
The creature grew nuzupuyucucimuvogitobi .	* creature ( x _ 1 ) ; grow . agent ( x _ 2 , x _ 1 ) AND grow . theme ( x _ 2 , nuzupuyucucimuvogitobi )	exposure_example_obj_proper
Ethan tekedumowizuvalamedoxabos a shirt .	ramohazemoqemaquseyeg . agent ( x _ 1 , Ethan ) AND ramohazemoqemaquseyeg . theme ( x _ 1 , x _ 3 ) AND shirt ( x _ 3 )	exposure_example_active
A pickle was gaxarowaxehosanawupifuwena .	pickle ( x _ 1 ) AND gazekimewudacucoxiquv . theme ( x _ 3 , x _ 1 )	exposure_example_passive
Ellie fapajikonegapayumasekenaj a donut on a bed in a bucket to the girl .	* girl ( x _ 12 ) ; yiqihodapumukejegoyibi . agent ( x _ 1 , Ellie ) AND yiqihodapumukejegoyibi . theme ( x _ 1 , x _ 3 ) AND yiqihodapumukejegoyibi . recipient ( x _ 1 , x _ 12 ) AND donut ( x _ 3 ) AND donut . nmod . on ( x _ 3 , x _ 6 ) AND bed ( x _ 6 ) AND bed . nmod . in ( x _ 6 , x _ 9 ) AND bucket ( x _ 9 )	exposure_example_pp_dative
A sopuliwasuwoyifadi tossed a gumball beside the tree .	* tree ( x _ 7 ) ; sopuliwasuwoyifadi ( x _ 1 ) AND toss . agent ( x _ 2 , x _ 1 ) AND toss . theme ( x _ 2 , x _ 4 ) AND gumball ( x _ 4 ) AND gumball . nmod . beside ( x _ 4 , x _ 7 )	exposure_example_subj_common
qetawowimefefuxa painted Ava .	paint . agent ( x _ 1 , qetawowimefefuxa ) AND paint . theme ( x _ 1 , Ava )	exposure_example_subj_proper
A hat was gaxarowaxehosanawupifuwena .	hat ( x _ 1 ) AND gazekimewudacucoxiquv . theme ( x _ 3 , x _ 1 )	exposure_example_passive
qetawowimefefuxa longed to walk .	long . agent ( x _ 1 , qetawowimefefuxa ) AND long . xcomp ( x _ 1 , x _ 3 ) AND walk . agent ( x _ 3 , qetawowimefefuxa )	exposure_example_subj_proper
Mia puzohenamimohuxoxedodi .	qujugayisuruqabe . agent ( x _ 1 , Mia )	exposure_example_obj_omitted_transitive
tulibefoqazoqoq	tulibefoqazoqoq	primitive
The boy fapajikonegapayumasekenaj a sweetcorn in a house in a vessel to the dog .	* boy ( x _ 1 ) ; * dog ( x _ 13 ) ; yiqihodapumukejegoyibi . agent ( x _ 2 , x _ 1 ) AND yiqihodapumukejegoyibi . theme ( x _ 2 , x _ 4 ) AND yiqihodapumukejegoyibi . recipient ( x _ 2 , x _ 13 ) AND sweetcorn ( x _ 4 ) AND sweetcorn . nmod . in ( x _ 4 , x _ 7 ) AND house ( x _ 7 ) AND house . nmod . in ( x _ 7 , x _ 10 ) AND vessel ( x _ 10 )	exposure_example_pp_dative
A visitor liked that the tayutenotipevobe rolled .	* tayutenotipevobe ( x _ 5 ) ; visitor ( x _ 1 ) AND like . agent ( x _ 2 , x _ 1 ) AND like . ccomp ( x _ 2 , x _ 6 ) AND roll . theme ( x _ 6 , x _ 5 )	exposure_example_unacc_subj
Abigail puzohenamimohuxoxedodi .	qujugayisuruqabe . agent ( x _ 1 , Abigail )	exposure_example_obj_omitted_transitive
A president floated nuzupuyucucimuvogitobi .	president ( x _ 1 ) AND float . agent ( x _ 2 , x _ 1 ) AND float . theme ( x _ 2 , nuzupuyucucimuvogitobi )	exposure_example_obj_proper
The girl fapajikonegapayumasekenaj a donut beside a table to Daniel .	* girl ( x _ 1 ) ; yiqihodapumukejegoyibi . agent ( x _ 2 , x _ 1 ) AND yiqihodapumukejegoyibi . theme ( x _ 2 , x _ 4 ) AND yiqihodapumukejegoyibi . recipient ( x _ 2 , Daniel ) AND donut ( x _ 4 ) AND donut . nmod . beside ( x _ 4 , x _ 7 ) AND table ( x _ 7 )	exposure_example_pp_dative
A dog liked a xuduwitawohasijuq beside the table .	* table ( x _ 7 ) ; dog ( x _ 1 ) AND like . agent ( x _ 2 , x _ 1 ) AND like . theme ( x _ 2 , x _ 4 ) AND xuduwitawohasijuq ( x _ 4 ) AND xuduwitawohasijuq . nmod . beside ( x _ 4 , x _ 7 )	exposure_example_obj_common
tulibefoqazoqoq	tulibefoqazoqoq	primitive
Aiden pehotilazotidicivagudaxexomem .	cunesexozeciqitomojeba . theme ( x _ 1 , Aiden )	exposure_example_unacc
zuhoquqasopalewoto	LAMBDA a . LAMBDA e . zuhoquqasopalewoto . agent ( e , a )	primitive
Liam liked that a tayutenotipevobe burned .	like . agent ( x _ 1 , Liam ) AND like . ccomp ( x _ 1 , x _ 5 ) AND tayutenotipevobe ( x _ 4 ) AND burn . theme ( x _ 5 , x _ 4 )	exposure_example_unacc_subj
The sopuliwasuwoyifadi needed to smirk .	* sopuliwasuwoyifadi ( x _ 1 ) ; need . agent ( x _ 2 , x _ 1 ) AND need . xcomp ( x _ 2 , x _ 4 ) AND smirk . agent ( x _ 4 , x _ 1 )	exposure_example_subj_common
Emma lended Victoria nuzupuyucucimuvogitobi .	lend . agent ( x _ 1 , Emma ) AND lend . recipient ( x _ 1 , Victoria ) AND lend . theme ( x _ 1 , nuzupuyucucimuvogitobi )	exposure_example_obj_proper
zuhoquqasopalewoto	LAMBDA a . LAMBDA e . zuhoquqasopalewoto . agent ( e , a )	primitive
The sopuliwasuwoyifadi lended the sailor the cake .	* sopuliwasuwoyifadi ( x _ 1 ) ; * sailor ( x _ 4 ) ; * cake ( x _ 6 ) ; lend . agent ( x _ 2 , x _ 1 ) AND lend . recipient ( x _ 2 , x _ 4 ) AND lend . theme ( x _ 2 , x _ 6 )	exposure_example_subj_common
Lucas thought that a tayutenotipevobe burned .	think . agent ( x _ 1 , Lucas ) AND think . ccomp ( x _ 1 , x _ 5 ) AND tayutenotipevobe ( x _ 4 ) AND burn . theme ( x _ 5 , x _ 4 )	exposure_example_unacc_subj
tulibefoqazoqoq	tulibefoqazoqoq	primitive
tulibefoqazoqoq	tulibefoqazoqoq	primitive
zuhoquqasopalewoto	LAMBDA a . LAMBDA e . zuhoquqasopalewoto . agent ( e , a )	primitive
A cat imagined that the sopuliwasuwoyifadi tried to cook .	* sopuliwasuwoyifadi ( x _ 5 ) ; cat ( x _ 1 ) AND imagine . agent ( x _ 2 , x _ 1 ) AND imagine . ccomp ( x _ 2 , x _ 6 ) AND try . agent ( x _ 6 , x _ 5 ) AND try . xcomp ( x _ 6 , x _ 8 ) AND cook . agent ( x _ 8 , x _ 5 )	exposure_example_subj_common
Liam fapajikonegapayumasekenaj the cake to Ava .	* cake ( x _ 3 ) ; yiqihodapumukejegoyibi . agent ( x _ 1 , Liam ) AND yiqihodapumukejegoyibi . theme ( x _ 1 , x _ 3 ) AND yiqihodapumukejegoyibi . recipient ( x _ 1 , Ava )	exposure_example_pp_dative
tulibefoqazoqoq	tulibefoqazoqoq	primitive
bunixifemugoxapu	LAMBDA a . bunixifemugoxapu ( a )	primitive
Elizabeth cleaned the xuduwitawohasijuq .	* xuduwitawohasijuq ( x _ 3 ) ; clean . agent ( x _ 1 , Elizabeth ) AND clean . theme ( x _ 1 , x _ 3 )	exposure_example_obj_common
A scarf pehotilazotidicivagudaxexomem .	scarf ( x _ 1 ) AND cunesexozeciqitomojeba . theme ( x _ 2 , x _ 1 )	exposure_example_unacc
The bee fapajikonegapayumasekenaj the cookie in the house to the girl .	* bee ( x _ 1 ) ; * cookie ( x _ 4 ) ; * house ( x _ 7 ) ; * girl ( x _ 10 ) ; yiqihodapumukejegoyibi . agent ( x _ 2 , x _ 1 ) AND yiqihodapumukejegoyibi . theme ( x _ 2 , x _ 4 ) AND yiqihodapumukejegoyibi . recipient ( x _ 2 , x _ 10 ) AND cookie . nmod . in ( x _ 4 , x _ 7 )	exposure_example_pp_dative
Emma said that a tayutenotipevobe broke .	say . agent ( x _ 1 , Emma ) AND say . ccomp ( x _ 1 , x _ 5 ) AND tayutenotipevobe ( x _ 4 ) AND break . theme ( x _ 5 , x _ 4 )	exposure_example_unacc_subj
Ava tekedumowizuvalamedoxabos the girl on the stage .	* girl ( x _ 3 ) ; * stage ( x _ 6 ) ; ramohazemoqemaquseyeg . agent ( x _ 1 , Ava ) AND ramohazemoqemaquseyeg . theme ( x _ 1 , x _ 3 ) AND girl . nmod . on ( x _ 3 , x _ 6 )	exposure_example_active
Emma said that the pickle pehotilazotidicivagudaxexomem .	* pickle ( x _ 4 ) ; say . agent ( x _ 1 , Emma ) AND say . ccomp ( x _ 1 , x _ 5 ) AND cunesexozeciqitomojeba . theme ( x _ 5 , x _ 4 )	exposure_example_unacc
zuhoquqasopalewoto	LAMBDA a . LAMBDA e . zuhoquqasopalewoto . agent ( e , a )	primitive
James gave Violet the xuduwitawohasijuq .	* xuduwitawohasijuq ( x _ 4 ) ; give . agent ( x _ 1 , James ) AND give . recipient ( x _ 1 , Violet ) AND give . theme ( x _ 1 , x _ 4 )	exposure_example_obj_common
A girl painted the xuduwitawohasijuq in a casket .	* xuduwitawohasijuq ( x _ 4 ) ; girl ( x _ 1 ) AND paint . agent ( x _ 2 , x _ 1 ) AND paint . theme ( x _ 2 , x _ 4 ) AND xuduwitawohasijuq . nmod . in ( x _ 4 , x _ 7 ) AND casket ( x _ 7 )	exposure_example_obj_common
bunixifemugoxapu	LAMBDA a . bunixifemugoxapu ( a )	primitive
bunixifemugoxapu	LAMBDA a . bunixifemugoxapu ( a )	primitive
The prisoner bedelasuxumecupem the cat a cake .	* prisoner ( x _ 1 ) ; * cat ( x _ 4 ) ; xonezopirukupusuzageberis . agent ( x _ 2 , x _ 1 ) AND xonezopirukupusuzageberis . recipient ( x _ 2 , x _ 4 ) AND xonezopirukupusuzageberis . theme ( x _ 2 , x _ 6 ) AND cake ( x _ 6 )	exposure_example_do_dative
qetawowimefefuxa ate a cookie .	eat . agent ( x _ 1 , qetawowimefefuxa ) AND eat . theme ( x _ 1 , x _ 3 ) AND cookie ( x _ 3 )	exposure_example_subj_proper
bunixifemugoxapu	LAMBDA a . bunixifemugoxapu ( a )	primitive
The wosavuhimoninehanupigeropum helped the dog .	* wosavuhimoninehanupigeropum ( x _ 1 ) ; * dog ( x _ 4 ) ; help . agent ( x _ 2 , x _ 1 ) AND help . theme ( x _ 2 , x _ 4 )	exposure_example_transitive_subj
Emma declared that a sopuliwasuwoyifadi slept .	declare . agent ( x _ 1 , Emma ) AND declare . ccomp ( x _ 1 , x _ 5 ) AND sopuliwasuwoyifadi ( x _ 4 ) AND sleep . agent ( x _ 5 , x _ 4 )	exposure_example_subj_common
Emma said that the teacher noticed that the sopuliwasuwoyifadi liked a rose in the cup .	* teacher ( x _ 4 ) ; * sopuliwasuwoyifadi ( x _ 8 ) ; * cup ( x _ 14 ) ; say . agent ( x _ 1 , Emma ) AND say . ccomp ( x _ 1 , x _ 5 ) AND notice . agent ( x _ 5 , x _ 4 ) AND notice . ccomp ( x _ 5 , x _ 9 ) AND like . agent ( x _ 9 , x _ 8 ) AND like . theme ( x _ 9 , x _ 11 ) AND rose ( x _ 11 ) AND rose . nmod . in ( x _ 11 , x _ 14 )	exposure_example_subj_common
The baby split nuzupuyucucimuvogitobi .	* baby ( x _ 1 ) ; split . agent ( x _ 2 , x _ 1 ) AND split . theme ( x _ 2 , nuzupuyucucimuvogitobi )	exposure_example_obj_proper
tulibefoqazoqoq	tulibefoqazoqoq	primitive
A hen mailed the president nuzupuyucucimuvogitobi .	* president ( x _ 4 ) ; hen ( x _ 1 ) AND mail . agent ( x _ 2 , x _ 1 ) AND mail . recipient ( x _ 2 , x _ 4 ) AND mail . theme ( x _ 2 , nuzupuyucucimuvogitobi )	exposure_example_obj_proper
The wosavuhimoninehanupigeropum liked the cake in the garden .	* wosavuhimoninehanupigeropum ( x _ 1 ) ; * cake ( x _ 4 ) ; * garden ( x _ 7 ) ; like . agent ( x _ 2 , x _ 1 ) AND like . theme ( x _ 2 , x _ 4 ) AND cake . nmod . in ( x _ 4 , x _ 7 )	exposure_example_transitive_subj
tulibefoqazoqoq	tulibefoqazoqoq	primitive
Jacob liked that Emma gave the lamb nuzupuyucucimuvogitobi .	* lamb ( x _ 6 ) ; like . agent ( x _ 1 , Jacob ) AND like . ccomp ( x _ 1 , x _ 4 ) AND give . agent ( x _ 4 , Emma ) AND give . recipient ( x _ 4 , x _ 6 ) AND give . theme ( x _ 4 , nuzupuyucucimuvogitobi )	exposure_example_obj_proper
The wosavuhimoninehanupigeropum respected the sandwich .	* wosavuhimoninehanupigeropum ( x _ 1 ) ; * sandwich ( x _ 4 ) ; respect . agent ( x _ 2 , x _ 1 ) AND respect . theme ( x _ 2 , x _ 4 )	exposure_example_transitive_subj
The boy tekedumowizuvalamedoxabos a child .	* boy ( x _ 1 ) ; ramohazemoqemaquseyeg . agent ( x _ 2 , x _ 1 ) AND ramohazemoqemaquseyeg . theme ( x _ 2 , x _ 4 ) AND child ( x _ 4 )	exposure_example_active
The prince puzohenamimohuxoxedodi .	* prince ( x _ 1 ) ; qujugayisuruqabe . agent ( x _ 2 , x _ 1 )	exposure_example_obj_omitted_transitive
Violet puzohenamimohuxoxedodi .	qujugayisuruqabe . agent ( x _ 1 , Violet )	exposure_example_obj_omitted_transitive
Ava said that Bella bedelasuxumecupem the chief the cookie in the house .	* chief ( x _ 6 ) ; * cookie ( x _ 8 ) ; * house ( x _ 11 ) ; say . agent ( x _ 1 , Ava ) AND say . ccomp ( x _ 1 , x _ 4 ) AND xonezopirukupusuzageberis . agent ( x _ 4 , Bella ) AND xonezopirukupusuzageberis . recipient ( x _ 4 , x _ 6 ) AND xonezopirukupusuzageberis . theme ( x _ 4 , x _ 8 ) AND cookie . nmod . in ( x _ 8 , x _ 11 )	exposure_example_do_dative
The sopuliwasuwoyifadi rolled a president .	* sopuliwasuwoyifadi ( x _ 1 ) ; roll . agent ( x _ 2 , x _ 1 ) AND roll . theme ( x _ 2 , x _ 4 ) AND president ( x _ 4 )	exposure_example_subj_common
A tayutenotipevobe decomposed .	tayutenotipevobe ( x _ 1 ) AND decompose . theme ( x _ 2 , x _ 1 )	exposure_example_unacc_subj
zuhoquqasopalewoto	LAMBDA a . LAMBDA e . zuhoquqasopalewoto . agent ( e , a )	primitive
A strawberry was gaxarowaxehosanawupifuwena .	strawberry ( x _ 1 ) AND gazekimewudacucoxiquv . theme ( x _ 3 , x _ 1 )	exposure_example_passive
Liam bedelasuxumecupem a cat a cake .	xonezopirukupusuzageberis . agent ( x _ 1 , Liam ) AND xonezopirukupusuzageberis . recipient ( x _ 1 , x _ 3 ) AND xonezopirukupusuzageberis . theme ( x _ 1 , x _ 5 ) AND cat ( x _ 3 ) AND cake ( x _ 5 )	exposure_example_do_dative
A girl tekedumowizuvalamedoxabos a fish .	girl ( x _ 1 ) AND ramohazemoqemaquseyeg . agent ( x _ 2 , x _ 1 ) AND ramohazemoqemaquseyeg . theme ( x _ 2 , x _ 4 ) AND fish ( x _ 4 )	exposure_example_active
bunixifemugoxapu	LAMBDA a . bunixifemugoxapu ( a )	primitive
A sopuliwasuwoyifadi discovered the cake .	* cake ( x _ 4 ) ; sopuliwasuwoyifadi ( x _ 1 ) AND discover . agent ( x _ 2 , x _ 1 ) AND discover . theme ( x _ 2 , x _ 4 )	exposure_example_subj_common
The boy painted a xuduwitawohasijuq in a condo .	* boy ( x _ 1 ) ; paint . agent ( x _ 2 , x _ 1 ) AND paint . theme ( x _ 2 , x _ 4 ) AND xuduwitawohasijuq ( x _ 4 ) AND xuduwitawohasijuq . nmod . in ( x _ 4 , x _ 7 ) AND condo ( x _ 7 )	exposure_example_obj_common
A tayutenotipevobe inflated .	tayutenotipevobe ( x _ 1 ) AND inflate . theme ( x _ 2 , x _ 1 )	exposure_example_unacc_subj
tulibefoqazoqoq	tulibefoqazoqoq	primitive
A soap pehotilazotidicivagudaxexomem .	soap ( x _ 1 ) AND cunesexozeciqitomojeba . theme ( x _ 2 , x _ 1 )	exposure_example_unacc
The wosavuhimoninehanupigeropum helped the passenger on the sofa .	* wosavuhimoninehanupigeropum ( x _ 1 ) ; * passenger ( x _ 4 ) ; * sofa ( x _ 7 ) ; help . agent ( x _ 2 , x _ 1 ) AND help . theme ( x _ 2 , x _ 4 ) AND passenger . nmod . on ( x _ 4 , x _ 7 )	exposure_example_transitive_subj
A teacher tekedumowizuvalamedoxabos a cat in a bottle .	teacher ( x _ 1 ) AND ramohazemoqemaquseyeg . agent ( x _ 2 , x _ 1 ) AND ramohazemoqemaquseyeg . theme ( x _ 2 , x _ 4 ) AND cat ( x _ 4 ) AND cat . nmod . in ( x _ 4 , x _ 7 ) AND bottle ( x _ 7 )	exposure_example_active
A writer tekedumowizuvalamedoxabos the donut .	* donut ( x _ 4 ) ; writer ( x _ 1 ) AND ramohazemoqemaquseyeg . agent ( x _ 2 , x _ 1 ) AND ramohazemoqemaquseyeg . theme ( x _ 2 , x _ 4 )	exposure_example_active
zuhoquqasopalewoto	LAMBDA a . LAMBDA e . zuhoquqasopalewoto . agent ( e , a )	primitive
qetawowimefefuxa ate Penelope .	eat . agent ( x _ 1 , qetawowimefefuxa ) AND eat . theme ( x _ 1 , Penelope )	exposure_example_subj_proper
The cat tekedumowizuvalamedoxabos a shell in the storage .	* cat ( x _ 1 ) ; * storage ( x _ 7 ) ; ramohazemoqemaquseyeg . agent ( x _ 2 , x _ 1 ) AND ramohazemoqemaquseyeg . theme ( x _ 2 , x _ 4 ) AND shell ( x _ 4 ) AND shell . nmod . in ( x _ 4 , x _ 7 )	exposure_example_active
A wosavuhimoninehanupigeropum missed the bottle on the table .	* bottle ( x _ 4 ) ; * table ( x _ 7 ) ; wosavuhimoninehanupigeropum ( x _ 1 ) AND miss . agent ( x _ 2 , x _ 1 ) AND miss . theme ( x _ 2 , x _ 4 ) AND bottle . nmod . on ( x _ 4 , x _ 7 )	exposure_example_transitive_subj
A pen was gaxarowaxehosanawupifuwena .	pen ( x _ 1 ) AND gazekimewudacucoxiquv . theme ( x _ 3 , x _ 1 )	exposure_example_passive
qetawowimefefuxa ate a drink .	eat . agent ( x _ 1 , qetawowimefefuxa ) AND eat . theme ( x _ 1 , x _ 3 ) AND drink ( x _ 3 )	exposure_example_subj_proper
A leaf was gaxarowaxehosanawupifuwena .	leaf ( x _ 1 ) AND gazekimewudacucoxiquv . theme ( x _ 3 , x _ 1 )	exposure_example_passive
The sopuliwasuwoyifadi gave the hat to a girl .	* sopuliwasuwoyifadi ( x _ 1 ) ; * hat ( x _ 4 ) ; give . agent ( x _ 2 , x _ 1 ) AND give . theme ( x _ 2 , x _ 4 ) AND give . recipient ( x _ 2 , x _ 7 ) AND girl ( x _ 7 )	exposure_example_subj_common
bunixifemugoxapu	LAMBDA a . bunixifemugoxapu ( a )	primitive
bunixifemugoxapu	LAMBDA a . bunixifemugoxapu ( a )	primitive
The patient fapajikonegapayumasekenaj a donut beside a table to a teacher .	* patient ( x _ 1 ) ; yiqihodapumukejegoyibi . agent ( x _ 2 , x _ 1 ) AND yiqihodapumukejegoyibi . theme ( x _ 2 , x _ 4 ) AND yiqihodapumukejegoyibi . recipient ( x _ 2 , x _ 10 ) AND donut ( x _ 4 ) AND donut . nmod . beside ( x _ 4 , x _ 7 ) AND table ( x _ 7 ) AND teacher ( x _ 10 )	exposure_example_pp_dative
qetawowimefefuxa froze Evelyn .	freeze . agent ( x _ 1 , qetawowimefefuxa ) AND freeze . theme ( x _ 1 , Evelyn )	exposure_example_subj_proper
tulibefoqazoqoq	tulibefoqazoqoq	primitive
A girl doubled a xuduwitawohasijuq .	girl ( x _ 1 ) AND double . agent ( x _ 2 , x _ 1 ) AND double . theme ( x _ 2 , x _ 4 ) AND xuduwitawohasijuq ( x _ 4 )	exposure_example_obj_common
tulibefoqazoqoq	tulibefoqazoqoq	primitive
Emma tolerated nuzupuyucucimuvogitobi .	tolerate . agent ( x _ 1 , Emma ) AND tolerate . theme ( x _ 1 , nuzupuyucucimuvogitobi )	exposure_example_obj_proper
A dog pehotilazotidicivagudaxexomem .	dog ( x _ 1 ) AND cunesexozeciqitomojeba . theme ( x _ 2 , x _ 1 )	exposure_example_unacc
qetawowimefefuxa gave a bean to a coach .	give . agent ( x _ 1 , qetawowimefefuxa ) AND give . theme ( x _ 1 , x _ 3 ) AND give . recipient ( x _ 1 , x _ 6 ) AND bean ( x _ 3 ) AND coach ( x _ 6 )	exposure_example_subj_proper
qetawowimefefuxa ate the duck on a table .	* duck ( x _ 3 ) ; eat . agent ( x _ 1 , qetawowimefefuxa ) AND eat . theme ( x _ 1 , x _ 3 ) AND duck . nmod . on ( x _ 3 , x _ 6 ) AND table ( x _ 6 )	exposure_example_subj_proper
A horse held the xuduwitawohasijuq on a table .	* xuduwitawohasijuq ( x _ 4 ) ; horse ( x _ 1 ) AND hold . agent ( x _ 2 , x _ 1 ) AND hold . theme ( x _ 2 , x _ 4 ) AND xuduwitawohasijuq . nmod . on ( x _ 4 , x _ 7 ) AND table ( x _ 7 )	exposure_example_obj_common
Lincoln puzohenamimohuxoxedodi .	qujugayisuruqabe . agent ( x _ 1 , Lincoln )	exposure_example_obj_omitted_transitive
Jayden puzohenamimohuxoxedodi .	qujugayisuruqabe . agent ( x _ 1 , Jayden )	exposure_example_obj_omitted_transitive
A bunny tekedumowizuvalamedoxabos the girl .	* girl ( x _ 4 ) ; bunny ( x _ 1 ) AND ramohazemoqemaquseyeg . agent ( x _ 2 , x _ 1 ) AND ramohazemoqemaquseyeg . theme ( x _ 2 , x _ 4 )	exposure_example_active
A champion puzohenamimohuxoxedodi .	champion ( x _ 1 ) AND qujugayisuruqabe . agent ( x _ 2 , x _ 1 )	exposure_example_obj_omitted_transitive
