A pickle was bahufowu .	pickle ( x _ 1 ) AND wutozodibub . theme ( x _ 3 , x _ 1 )	exposure_example_passive
Ellie wamilocazec a donut on a bed in a bucket to the girl .	* girl ( x _ 12 ) ; nohagojanu . agent ( x _ 1 , Ellie ) AND nohagojanu . theme ( x _ 1 , x _ 3 ) AND nohagojanu . recipient ( x _ 1 , x _ 12 ) AND donut ( x _ 3 ) AND donut . nmod . on ( x _ 3 , x _ 6 ) AND bed ( x _ 6 ) AND bed . nmod . in ( x _ 6 , x _ 9 ) AND bucket ( x _ 9 )	exposure_example_pp_dative
A rusoqiwo tossed a gumball beside the tree .	* tree ( x _ 7 ) ; rusoqiwo ( x _ 1 ) AND toss . agent ( x _ 2 , x _ 1 ) AND toss . theme ( x _ 2 , x _ 4 ) AND gumball ( x _ 4 ) AND gumball . nmod . beside ( x _ 4 , x _ 7 )	exposure_example_subj_common
yecujutado painted Ava .	paint . agent ( x _ 1 , yecujutado ) AND paint . theme ( x _ 1 , Ava )	exposure_example_subj_proper
A hat was bahufowu .	hat ( x _ 1 ) AND wutozodibub . theme ( x _ 3 , x _ 1 )	exposure_example_passive
yecujutado longed to walk .	long . agent ( x _ 1 , yecujutado ) AND long . xcomp ( x _ 1 , x _ 3 ) AND walk . agent ( x _ 3 , yecujutado )	exposure_example_subj_proper
Mia cawesudafa .	geqiginecif . agent ( x _ 1 , Mia )	exposure_example_obj_omitted_transitive
nunilugakiqot	nunilugakiqot	primitive
The boy wamilocazec a sweetcorn in a house in a vessel to the dog .	* boy ( x _ 1 ) ; * dog ( x _ 13 ) ; nohagojanu . agent ( x _ 2 , x _ 1 ) AND nohagojanu . theme ( x _ 2 , x _ 4 ) AND nohagojanu . recipient ( x _ 2 , x _ 13 ) AND sweetcorn ( x _ 4 ) AND sweetcorn . nmod . in ( x _ 4 , x _ 7 ) AND house ( x _ 7 ) AND house . nmod . in ( x _ 7 , x _ 10 ) AND vessel ( x _ 10 )	exposure_example_pp_dative
A visitor liked that the jisoleyafatu rolled .	* jisoleyafatu ( x _ 5 ) ; visitor ( x _ 1 ) AND like . agent ( x _ 2 , x _ 1 ) AND like . ccomp ( x _ 2 , x _ 6 ) AND roll . theme ( x _ 6 , x _ 5 )	exposure_example_unacc_subj
Abigail cawesudafa .	geqiginecif . agent ( x _ 1 , Abigail )	exposure_example_obj_omitted_transitive
A president floated jumiganawo .	president ( x _ 1 ) AND float . agent ( x _ 2 , x _ 1 ) AND float . theme ( x _ 2 , jumiganawo )	exposure_example_obj_proper
The girl wamilocazec a donut beside a table to Daniel .	* girl ( x _ 1 ) ; nohagojanu . agent ( x _ 2 , x _ 1 ) AND nohagojanu . theme ( x _ 2 , x _ 4 ) AND nohagojanu . recipient ( x _ 2 , Daniel ) AND donut ( x _ 4 ) AND donut . nmod . beside ( x _ 4 , x _ 7 ) AND table ( x _ 7 )	exposure_example_pp_dative
A dog liked a qenikayimese beside the table .	* table ( x _ 7 ) ; dog ( x _ 1 ) AND like . agent ( x _ 2 , x _ 1 ) AND like . theme ( x _ 2 , x _ 4 ) AND qenikayimese ( x _ 4 ) AND qenikayimese . nmod . beside ( x _ 4 , x _ 7 )	exposure_example_obj_common
nunilugakiqot	nunilugakiqot	primitive
Aiden dafagucacay .	hitikuzodecere . theme ( x _ 1 , Aiden )	exposure_example_unacc
jibiyuyimika	LAMBDA a . LAMBDA e . jibiyuyimika . agent ( e , a )	primitive
Liam liked that a jisoleyafatu burned .	like . agent ( x _ 1 , Liam ) AND like . ccomp ( x _ 1 , x _ 5 ) AND jisoleyafatu ( x _ 4 ) AND burn . theme ( x _ 5 , x _ 4 )	exposure_example_unacc_subj
The rusoqiwo needed to smirk .	* rusoqiwo ( x _ 1 ) ; need . agent ( x _ 2 , x _ 1 ) AND need . xcomp ( x _ 2 , x _ 4 ) AND smirk . agent ( x _ 4 , x _ 1 )	exposure_example_subj_common
Emma lended Victoria jumiganawo .	lend . agent ( x _ 1 , Emma ) AND lend . recipient ( x _ 1 , Victoria ) AND lend . theme ( x _ 1 , jumiganawo )	exposure_example_obj_proper
jibiyuyimika	LAMBDA a . LAMBDA e . jibiyuyimika . agent ( e , a )	primitive
The rusoqiwo lended the sailor the cake .	* rusoqiwo ( x _ 1 ) ; * sailor ( x _ 4 ) ; * cake ( x _ 6 ) ; lend . agent ( x _ 2 , x _ 1 ) AND lend . recipient ( x _ 2 , x _ 4 ) AND lend . theme ( x _ 2 , x _ 6 )	exposure_example_subj_common
Lucas thought that a jisoleyafatu burned .	think . agent ( x _ 1 , Lucas ) AND think . ccomp ( x _ 1 , x _ 5 ) AND jisoleyafatu ( x _ 4 ) AND burn . theme ( x _ 5 , x _ 4 )	exposure_example_unacc_subj
nunilugakiqot	nunilugakiqot	primitive
nunilugakiqot	nunilugakiqot	primitive
jibiyuyimika	LAMBDA a . LAMBDA e . jibiyuyimika . agent ( e , a )	primitive
A cat imagined that the rusoqiwo tried to cook .	* rusoqiwo ( x _ 5 ) ; cat ( x _ 1 ) AND imagine . agent ( x _ 2 , x _ 1 ) AND imagine . ccomp ( x _ 2 , x _ 6 ) AND try . agent ( x _ 6 , x _ 5 ) AND try . xcomp ( x _ 6 , x _ 8 ) AND cook . agent ( x _ 8 , x _ 5 )	exposure_example_subj_common
Liam wamilocazec the cake to Ava .	* cake ( x _ 3 ) ; nohagojanu . agent ( x _ 1 , Liam ) AND nohagojanu . theme ( x _ 1 , x _ 3 ) AND nohagojanu . recipient ( x _ 1 , Ava )	exposure_example_pp_dative
nunilugakiqot	nunilugakiqot	primitive
qozolowax	LAMBDA a . qozolowax ( a )	primitive
Elizabeth cleaned the qenikayimese .	* qenikayimese ( x _ 3 ) ; clean . agent ( x _ 1 , Elizabeth ) AND clean . theme ( x _ 1 , x _ 3 )	exposure_example_obj_common
A scarf dafagucacay .	scarf ( x _ 1 ) AND hitikuzodecere . theme ( x _ 2 , x _ 1 )	exposure_example_unacc
The bee wamilocazec the cookie in the house to the girl .	* bee ( x _ 1 ) ; * cookie ( x _ 4 ) ; * house ( x _ 7 ) ; * girl ( x _ 10 ) ; nohagojanu . agent ( x _ 2 , x _ 1 ) AND nohagojanu . theme ( x _ 2 , x _ 4 ) AND nohagojanu . recipient ( x _ 2 , x _ 10 ) AND cookie . nmod . in ( x _ 4 , x _ 7 )	exposure_example_pp_dative
Emma said that a jisoleyafatu broke .	say . agent ( x _ 1 , Emma ) AND say . ccomp ( x _ 1 , x _ 5 ) AND jisoleyafatu ( x _ 4 ) AND break . theme ( x _ 5 , x _ 4 )	exposure_example_unacc_subj
Ava hilepacewok the girl on the stage .	* girl ( x _ 3 ) ; * stage ( x _ 6 ) ; bifunajihepe . agent ( x _ 1 , Ava ) AND bifunajihepe . theme ( x _ 1 , x _ 3 ) AND girl . nmod . on ( x _ 3 , x _ 6 )	exposure_example_active
Emma said that the pickle dafagucacay .	* pickle ( x _ 4 ) ; say . agent ( x _ 1 , Emma ) AND say . ccomp ( x _ 1 , x _ 5 ) AND hitikuzodecere . theme ( x _ 5 , x _ 4 )	exposure_example_unacc
jibiyuyimika	LAMBDA a . LAMBDA e . jibiyuyimika . agent ( e , a )	primitive
James gave Violet the qenikayimese .	* qenikayimese ( x _ 4 ) ; give . agent ( x _ 1 , James ) AND give . recipient ( x _ 1 , Violet ) AND give . theme ( x _ 1 , x _ 4 )	exposure_example_obj_common
A girl painted the qenikayimese in a casket .	* qenikayimese ( x _ 4 ) ; girl ( x _ 1 ) AND paint . agent ( x _ 2 , x _ 1 ) AND paint . theme ( x _ 2 , x _ 4 ) AND qenikayimese . nmod . in ( x _ 4 , x _ 7 ) AND casket ( x _ 7 )	exposure_example_obj_common
qozolowax	LAMBDA a . qozolowax ( a )	primitive
qozolowax	LAMBDA a . qozolowax ( a )	primitive
The prisoner cifoqof the cat a cake .	* prisoner ( x _ 1 ) ; * cat ( x _ 4 ) ; lakemaj . agent ( x _ 2 , x _ 1 ) AND lakemaj . recipient ( x _ 2 , x _ 4 ) AND lakemaj . theme ( x _ 2 , x _ 6 ) AND cake ( x _ 6 )	exposure_example_do_dative
yecujutado ate a cookie .	eat . agent ( x _ 1 , yecujutado ) AND eat . theme ( x _ 1 , x _ 3 ) AND cookie ( x _ 3 )	exposure_example_subj_proper
qozolowax	LAMBDA a . qozolowax ( a )	primitive
The hucovicajop helped the dog .	* hucovicajop ( x _ 1 ) ; * dog ( x _ 4 ) ; help . agent ( x _ 2 , x _ 1 ) AND help . theme ( x _ 2 , x _ 4 )	exposure_example_transitive_subj
Emma declared that a rusoqiwo slept .	declare . agent ( x _ 1 , Emma ) AND declare . ccomp ( x _ 1 , x _ 5 ) AND rusoqiwo ( x _ 4 ) AND sleep . agent ( x _ 5 , x _ 4 )	exposure_example_subj_common
Emma said that the teacher noticed that the rusoqiwo liked a rose in the cup .	* teacher ( x _ 4 ) ; * rusoqiwo ( x _ 8 ) ; * cup ( x _ 14 ) ; say . agent ( x _ 1 , Emma ) AND say . ccomp ( x _ 1 , x _ 5 ) AND notice . agent ( x _ 5 , x _ 4 ) AND notice . ccomp ( x _ 5 , x _ 9 ) AND like . agent ( x _ 9 , x _ 8 ) AND like . theme ( x _ 9 , x _ 11 ) AND rose ( x _ 11 ) AND rose . nmod . in ( x _ 11 , x _ 14 )	exposure_example_subj_common
The baby split jumiganawo .	* baby ( x _ 1 ) ; split . agent ( x _ 2 , x _ 1 ) AND split . theme ( x _ 2 , jumiganawo )	exposure_example_obj_proper
nunilugakiqot	nunilugakiqot	primitive
A hen mailed the president jumiganawo .	* president ( x _ 4 ) ; hen ( x _ 1 ) AND mail . agent ( x _ 2 , x _ 1 ) AND mail . recipient ( x _ 2 , x _ 4 ) AND mail . theme ( x _ 2 , jumiganawo )	exposure_example_obj_proper
The hucovicajop liked the cake in the garden .	* hucovicajop ( x _ 1 ) ; * cake ( x _ 4 ) ; * garden ( x _ 7 ) ; like . agent ( x _ 2 , x _ 1 ) AND like . theme ( x _ 2 , x _ 4 ) AND cake . nmod . in ( x _ 4 , x _ 7 )	exposure_example_transitive_subj
nunilugakiqot	nunilugakiqot	primitive
Jacob liked that Emma gave the lamb jumiganawo .	* lamb ( x _ 6 ) ; like . agent ( x _ 1 , Jacob ) AND like . ccomp ( x _ 1 , x _ 4 ) AND give . agent ( x _ 4 , Emma ) AND give . recipient ( x _ 4 , x _ 6 ) AND give . theme ( x _ 4 , jumiganawo )	exposure_example_obj_proper
The hucovicajop respected the sandwich .	* hucovicajop ( x _ 1 ) ; * sandwich ( x _ 4 ) ; respect . agent ( x _ 2 , x _ 1 ) AND respect . theme ( x _ 2 , x _ 4 )	exposure_example_transitive_subj
The boy hilepacewok a child .	* boy ( x _ 1 ) ; bifunajihepe . agent ( x _ 2 , x _ 1 ) AND bifunajihepe . theme ( x _ 2 , x _ 4 ) AND child ( x _ 4 )	exposure_example_active
The prince cawesudafa .	* prince ( x _ 1 ) ; geqiginecif . agent ( x _ 2 , x _ 1 )	exposure_example_obj_omitted_transitive
Violet cawesudafa .	geqiginecif . agent ( x _ 1 , Violet )	exposure_example_obj_omitted_transitive
Ava said that Bella cifoqof the chief the cookie in the house .	* chief ( x _ 6 ) ; * cookie ( x _ 8 ) ; * house ( x _ 11 ) ; say . agent ( x _ 1 , Ava ) AND say . ccomp ( x _ 1 , x _ 4 ) AND lakemaj . agent ( x _ 4 , Bella ) AND lakemaj . recipient ( x _ 4 , x _ 6 ) AND lakemaj . theme ( x _ 4 , x _ 8 ) AND cookie . nmod . in ( x _ 8 , x _ 11 )	exposure_example_do_dative
The rusoqiwo rolled a president .	* rusoqiwo ( x _ 1 ) ; roll . agent ( x _ 2 , x _ 1 ) AND roll . theme ( x _ 2 , x _ 4 ) AND president ( x _ 4 )	exposure_example_subj_common
A jisoleyafatu decomposed .	jisoleyafatu ( x _ 1 ) AND decompose . theme ( x _ 2 , x _ 1 )	exposure_example_unacc_subj
jibiyuyimika	LAMBDA a . LAMBDA e . jibiyuyimika . agent ( e , a )	primitive
A strawberry was bahufowu .	strawberry ( x _ 1 ) AND wutozodibub . theme ( x _ 3 , x _ 1 )	exposure_example_passive
Liam cifoqof a cat a cake .	lakemaj . agent ( x _ 1 , Liam ) AND lakemaj . recipient ( x _ 1 , x _ 3 ) AND lakemaj . theme ( x _ 1 , x _ 5 ) AND cat ( x _ 3 ) AND cake ( x _ 5 )	exposure_example_do_dative
A girl hilepacewok a fish .	girl ( x _ 1 ) AND bifunajihepe . agent ( x _ 2 , x _ 1 ) AND bifunajihepe . theme ( x _ 2 , x _ 4 ) AND fish ( x _ 4 )	exposure_example_active
qozolowax	LAMBDA a . qozolowax ( a )	primitive
A rusoqiwo discovered the cake .	* cake ( x _ 4 ) ; rusoqiwo ( x _ 1 ) AND discover . agent ( x _ 2 , x _ 1 ) AND discover . theme ( x _ 2 , x _ 4 )	exposure_example_subj_common
The boy painted a qenikayimese in a condo .	* boy ( x _ 1 ) ; paint . agent ( x _ 2 , x _ 1 ) AND paint . theme ( x _ 2 , x _ 4 ) AND qenikayimese ( x _ 4 ) AND qenikayimese . nmod . in ( x _ 4 , x _ 7 ) AND condo ( x _ 7 )	exposure_example_obj_common
A jisoleyafatu inflated .	jisoleyafatu ( x _ 1 ) AND inflate . theme ( x _ 2 , x _ 1 )	exposure_example_unacc_subj
nunilugakiqot	nunilugakiqot	primitive
A soap dafagucacay .	soap ( x _ 1 ) AND hitikuzodecere . theme ( x _ 2 , x _ 1 )	exposure_example_unacc
The hucovicajop helped the passenger on the sofa .	* hucovicajop ( x _ 1 ) ; * passenger ( x _ 4 ) ; * sofa ( x _ 7 ) ; help . agent ( x _ 2 , x _ 1 ) AND help . theme ( x _ 2 , x _ 4 ) AND passenger . nmod . on ( x _ 4 , x _ 7 )	exposure_example_transitive_subj
A teacher hilepacewok a cat in a bottle .	teacher ( x _ 1 ) AND bifunajihepe . agent ( x _ 2 , x _ 1 ) AND bifunajihepe . theme ( x _ 2 , x _ 4 ) AND cat ( x _ 4 ) AND cat . nmod . in ( x _ 4 , x _ 7 ) AND bottle ( x _ 7 )	exposure_example_active
A writer hilepacewok the donut .	* donut ( x _ 4 ) ; writer ( x _ 1 ) AND bifunajihepe . agent ( x _ 2 , x _ 1 ) AND bifunajihepe . theme ( x _ 2 , x _ 4 )	exposure_example_active
jibiyuyimika	LAMBDA a . LAMBDA e . jibiyuyimika . agent ( e , a )	primitive
yecujutado ate Penelope .	eat . agent ( x _ 1 , yecujutado ) AND eat . theme ( x _ 1 , Penelope )	exposure_example_subj_proper
The cat hilepacewok a shell in the storage .	* cat ( x _ 1 ) ; * storage ( x _ 7 ) ; bifunajihepe . agent ( x _ 2 , x _ 1 ) AND bifunajihepe . theme ( x _ 2 , x _ 4 ) AND shell ( x _ 4 ) AND shell . nmod . in ( x _ 4 , x _ 7 )	exposure_example_active
A hucovicajop missed the bottle on the table .	* bottle ( x _ 4 ) ; * table ( x _ 7 ) ; hucovicajop ( x _ 1 ) AND miss . agent ( x _ 2 , x _ 1 ) AND miss . theme ( x _ 2 , x _ 4 ) AND bottle . nmod . on ( x _ 4 , x _ 7 )	exposure_example_transitive_subj
A pen was bahufowu .	pen ( x _ 1 ) AND wutozodibub . theme ( x _ 3 , x _ 1 )	exposure_example_passive
yecujutado ate a drink .	eat . agent ( x _ 1 , yecujutado ) AND eat . theme ( x _ 1 , x _ 3 ) AND drink ( x _ 3 )	exposure_example_subj_proper
A leaf was bahufowu .	leaf ( x _ 1 ) AND wutozodibub . theme ( x _ 3 , x _ 1 )	exposure_example_passive
The rusoqiwo gave the hat to a girl .	* rusoqiwo ( x _ 1 ) ; * hat ( x _ 4 ) ; give . agent ( x _ 2 , x _ 1 ) AND give . theme ( x _ 2 , x _ 4 ) AND give . recipient ( x _ 2 , x _ 7 ) AND girl ( x _ 7 )	exposure_example_subj_common
qozolowax	LAMBDA a . qozolowax ( a )	primitive
qozolowax	LAMBDA a . qozolowax ( a )	primitive
The patient wamilocazec a donut beside a table to a teacher .	* patient ( x _ 1 ) ; nohagojanu . agent ( x _ 2 , x _ 1 ) AND nohagojanu . theme ( x _ 2 , x _ 4 ) AND nohagojanu . recipient ( x _ 2 , x _ 10 ) AND donut ( x _ 4 ) AND donut . nmod . beside ( x _ 4 , x _ 7 ) AND table ( x _ 7 ) AND teacher ( x _ 10 )	exposure_example_pp_dative
yecujutado froze Evelyn .	freeze . agent ( x _ 1 , yecujutado ) AND freeze . theme ( x _ 1 , Evelyn )	exposure_example_subj_proper
nunilugakiqot	nunilugakiqot	primitive
A girl doubled a qenikayimese .	girl ( x _ 1 ) AND double . agent ( x _ 2 , x _ 1 ) AND double . theme ( x _ 2 , x _ 4 ) AND qenikayimese ( x _ 4 )	exposure_example_obj_common
nunilugakiqot	nunilugakiqot	primitive
Emma tolerated jumiganawo .	tolerate . agent ( x _ 1 , Emma ) AND tolerate . theme ( x _ 1 , jumiganawo )	exposure_example_obj_proper
A dog dafagucacay .	dog ( x _ 1 ) AND hitikuzodecere . theme ( x _ 2 , x _ 1 )	exposure_example_unacc
yecujutado gave a bean to a coach .	give . agent ( x _ 1 , yecujutado ) AND give . theme ( x _ 1 , x _ 3 ) AND give . recipient ( x _ 1 , x _ 6 ) AND bean ( x _ 3 ) AND coach ( x _ 6 )	exposure_example_subj_proper
yecujutado ate the duck on a table .	* duck ( x _ 3 ) ; eat . agent ( x _ 1 , yecujutado ) AND eat . theme ( x _ 1 , x _ 3 ) AND duck . nmod . on ( x _ 3 , x _ 6 ) AND table ( x _ 6 )	exposure_example_subj_proper
A horse held the qenikayimese on a table .	* qenikayimese ( x _ 4 ) ; horse ( x _ 1 ) AND hold . agent ( x _ 2 , x _ 1 ) AND hold . theme ( x _ 2 , x _ 4 ) AND qenikayimese . nmod . on ( x _ 4 , x _ 7 ) AND table ( x _ 7 )	exposure_example_obj_common
Lincoln cawesudafa .	geqiginecif . agent ( x _ 1 , Lincoln )	exposure_example_obj_omitted_transitive
Jayden cawesudafa .	geqiginecif . agent ( x _ 1 , Jayden )	exposure_example_obj_omitted_transitive
A bunny hilepacewok the girl .	* girl ( x _ 4 ) ; bunny ( x _ 1 ) AND bifunajihepe . agent ( x _ 2 , x _ 1 ) AND bifunajihepe . theme ( x _ 2 , x _ 4 )	exposure_example_active
A champion cawesudafa .	champion ( x _ 1 ) AND geqiginecif . agent ( x _ 2 , x _ 1 )	exposure_example_obj_omitted_transitive
The hucovicajop liked a donut .	* hucovicajop ( x _ 1 ) ; like . agent ( x _ 2 , x _ 1 ) AND like . theme ( x _ 2 , x _ 4 ) AND donut ( x _ 4 )	exposure_example_transitive_subj
The girl rented Lucas a qenikayimese .	* girl ( x _ 1 ) ; rent . agent ( x _ 2 , x _ 1 ) AND rent . recipient ( x _ 2 , Lucas ) AND rent . theme ( x _ 2 , x _ 5 ) AND qenikayimese ( x _ 5 )	exposure_example_obj_common
yecujutado lended the rose on a sofa to Emma .	* rose ( x _ 3 ) ; lend . agent ( x _ 1 , yecujutado ) AND lend . theme ( x _ 1 , x _ 3 ) AND lend . recipient ( x _ 1 , Emma ) AND rose . nmod . on ( x _ 3 , x _ 6 ) AND sofa ( x _ 6 )	exposure_example_subj_proper
qozolowax	LAMBDA a . qozolowax ( a )	primitive
A hucovicajop adored Levi .	hucovicajop ( x _ 1 ) AND adore . agent ( x _ 2 , x _ 1 ) AND adore . theme ( x _ 2 , Levi )	exposure_example_transitive_subj
Ava hilepacewok the girl in the bag in the hole .	* girl ( x _ 3 ) ; * bag ( x _ 6 ) ; * hole ( x _ 9 ) ; bifunajihepe . agent ( x _ 1 , Ava ) AND bifunajihepe . theme ( x _ 1 , x _ 3 ) AND girl . nmod . in ( x _ 3 , x _ 6 ) AND bag . nmod . in ( x _ 6 , x _ 9 )	exposure_example_active
Emma believed that the jisoleyafatu crumpled .	* jisoleyafatu ( x _ 4 ) ; believe . agent ( x _ 1 , Emma ) AND believe . ccomp ( x _ 1 , x _ 5 ) AND crumple . theme ( x _ 5 , x _ 4 )	exposure_example_unacc_subj
A girl hoped that a jisoleyafatu inflated .	girl ( x _ 1 ) AND hope . agent ( x _ 2 , x _ 1 ) AND hope . ccomp ( x _ 2 , x _ 6 ) AND jisoleyafatu ( x _ 5 ) AND inflate . theme ( x _ 6 , x _ 5 )	exposure_example_unacc_subj
A toy dafagucacay .	toy ( x _ 1 ) AND hitikuzodecere . theme ( x _ 2 , x _ 1 )	exposure_example_unacc
Emma hoped that the rusoqiwo tolerated a drink .	* rusoqiwo ( x _ 4 ) ; hope . agent ( x _ 1 , Emma ) AND hope . ccomp ( x _ 1 , x _ 5 ) AND tolerate . agent ( x _ 5 , x _ 4 ) AND tolerate . theme ( x _ 5 , x _ 7 ) AND drink ( x _ 7 )	exposure_example_subj_common
Emma confessed that the jisoleyafatu disintegrated .	* jisoleyafatu ( x _ 4 ) ; confess . agent ( x _ 1 , Emma ) AND confess . ccomp ( x _ 1 , x _ 5 ) AND disintegrate . theme ( x _ 5 , x _ 4 )	exposure_example_unacc_subj
yecujutado intended to investigate .	intend . agent ( x _ 1 , yecujutado ) AND intend . xcomp ( x _ 1 , x _ 3 ) AND investigate . agent ( x _ 3 , yecujutado )	exposure_example_subj_proper
The rusoqiwo broke a cookie .	* rusoqiwo ( x _ 1 ) ; break . agent ( x _ 2 , x _ 1 ) AND break . theme ( x _ 2 , x _ 4 ) AND cookie ( x _ 4 )	exposure_example_subj_common
Emma hilepacewok the cake in a house .	* cake ( x _ 3 ) ; bifunajihepe . agent ( x _ 1 , Emma ) AND bifunajihepe . theme ( x _ 1 , x _ 3 ) AND cake . nmod . in ( x _ 3 , x _ 6 ) AND house ( x _ 6 )	exposure_example_active
Emma admired the qenikayimese beside the stage .	* qenikayimese ( x _ 3 ) ; * stage ( x _ 6 ) ; admire . agent ( x _ 1 , Emma ) AND admire . theme ( x _ 1 , x _ 3 ) AND qenikayimese . nmod . beside ( x _ 3 , x _ 6 )	exposure_example_obj_common
qozolowax	LAMBDA a . qozolowax ( a )	primitive
